"step","name","platform","age_range","download_dt","users_count","count_rides"
"2","ride_requested","android","35-44","2021-05-28","1","31"
"2","ride_requested","android","35-44","2021-05-29","3","91"
"2","ride_requested","android","35-44","2021-05-30","4","120"
"2","ride_requested","android","35-44","2021-05-31","6","184"
"2","ride_requested","android","35-44","2021-06-01","1","30"
"2","ride_requested","android","35-44","2021-06-02","2","50"
"2","ride_requested","android","35-44","2021-06-03","2","70"
"2","ride_requested","android","35-44","2021-06-04","1","28"
"2","ride_requested","android","35-44","2021-06-05","6","202"
"2","ride_requested","android","35-44","2021-06-06","2","42"
"2","ride_requested","android","35-44","2021-06-07","1","27"
"2","ride_requested","android","35-44","2021-06-08","1","26"
"2","ride_requested","android","35-44","2021-06-09","5","148"
"2","ride_requested","android","35-44","2021-06-10","4","107"
"2","ride_requested","android","35-44","2021-06-11","1","42"
"2","ride_requested","android","35-44","2021-06-13","8","275"
"2","ride_requested","android","35-44","2021-06-15","2","74"
"2","ride_requested","android","35-44","2021-06-16","4","114"
"2","ride_requested","android","35-44","2021-06-17","3","108"
"2","ride_requested","android","35-44","2021-06-18","2","68"
"2","ride_requested","android","35-44","2021-06-19","2","63"
"2","ride_requested","android","35-44","2021-06-20","2","68"
"2","ride_requested","android","35-44","2021-06-21","1","27"
"2","ride_requested","android","35-44","2021-06-22","3","78"
"2","ride_requested","android","35-44","2021-06-23","2","65"
"2","ride_requested","android","35-44","2021-06-24","4","133"
"2","ride_requested","android","35-44","2021-06-25","2","65"
"2","ride_requested","android","35-44","2021-06-26","6","181"
"2","ride_requested","android","35-44","2021-06-27","5","148"
"2","ride_requested","android","35-44","2021-06-28","2","57"
"2","ride_requested","android","35-44","2021-06-29","3","98"
"2","ride_requested","android","35-44","2021-06-30","5","150"
"2","ride_requested","android","35-44","2021-07-01","3","84"
"2","ride_requested","android","35-44","2021-07-02","2","65"
"2","ride_requested","android","35-44","2021-07-03","3","88"
"2","ride_requested","android","35-44","2021-07-04","5","153"
"2","ride_requested","android","35-44","2021-07-05","3","99"
"2","ride_requested","android","35-44","2021-07-06","3","114"
"2","ride_requested","android","35-44","2021-07-07","6","171"
"2","ride_requested","android","35-44","2021-07-08","5","139"
"2","ride_requested","android","35-44","2021-07-09","1","34"
"2","ride_requested","android","35-44","2021-07-10","3","106"
"2","ride_requested","android","35-44","2021-07-11","2","59"
"2","ride_requested","android","35-44","2021-07-12","6","173"
"2","ride_requested","android","35-44","2021-07-13","3","122"
"2","ride_requested","android","35-44","2021-07-14","3","110"
"2","ride_requested","android","35-44","2021-07-15","3","96"
"2","ride_requested","android","35-44","2021-07-16","3","96"
"2","ride_requested","android","35-44","2021-07-17","3","100"
"2","ride_requested","android","35-44","2021-07-18","2","62"
"2","ride_requested","android","35-44","2021-07-19","3","93"
"2","ride_requested","android","35-44","2021-07-20","2","64"
"2","ride_requested","android","35-44","2021-07-21","2","74"
"2","ride_requested","android","35-44","2021-07-23","3","92"
"2","ride_requested","android","35-44","2021-07-24","1","37"
"2","ride_requested","android","35-44","2021-07-25","3","118"
"2","ride_requested","android","35-44","2021-07-26","2","62"
"2","ride_requested","android","35-44","2021-07-27","10","301"
"2","ride_requested","android","35-44","2021-07-28","3","111"
"2","ride_requested","android","35-44","2021-07-29","1","40"
"2","ride_requested","android","35-44","2021-07-30","2","84"
"2","ride_requested","android","35-44","2021-07-31","4","101"
"2","ride_requested","android","35-44","2021-08-01","1","29"
"2","ride_requested","android","35-44","2021-08-02","3","90"
"2","ride_requested","android","35-44","2021-08-03","1","23"
"2","ride_requested","android","35-44","2021-08-04","3","94"
"2","ride_requested","android","35-44","2021-08-05","6","201"
"2","ride_requested","android","35-44","2021-08-06","1","30"
"2","ride_requested","android","35-44","2021-08-07","4","153"
"2","ride_requested","android","35-44","2021-08-08","3","99"
"2","ride_requested","android","35-44","2021-08-09","2","63"
"2","ride_requested","android","35-44","2021-08-10","3","87"
"2","ride_requested","android","35-44","2021-08-11","2","85"
"2","ride_requested","android","35-44","2021-08-12","3","82"
"2","ride_requested","android","35-44","2021-08-13","2","49"
"2","ride_requested","android","35-44","2021-08-14","3","102"
"2","ride_requested","android","35-44","2021-08-15","4","115"
"2","ride_requested","android","35-44","2021-08-16","4","109"
"2","ride_requested","android","35-44","2021-08-18","2","51"
"2","ride_requested","android","35-44","2021-08-19","2","70"
"2","ride_requested","android","35-44","2021-08-20","3","85"
"2","ride_requested","android","35-44","2021-08-21","6","185"
"2","ride_requested","android","35-44","2021-08-22","2","59"
"2","ride_requested","android","35-44","2021-08-23","3","89"
"2","ride_requested","android","35-44","2021-08-24","5","172"
"2","ride_requested","android","35-44","2021-08-25","3","102"
"2","ride_requested","android","35-44","2021-08-26","1","41"
"2","ride_requested","android","35-44","2021-08-27","3","109"
"2","ride_requested","android","35-44","2021-08-28","2","67"
"2","ride_requested","android","35-44","2021-08-29","3","94"
"2","ride_requested","android","35-44","2021-08-30","1","19"
"2","ride_requested","android","35-44","2021-08-31","1","39"
"2","ride_requested","android","35-44","2021-09-01","1","29"
"2","ride_requested","android","35-44","2021-09-03","3","85"
"2","ride_requested","android","35-44","2021-09-04","2","76"
"2","ride_requested","android","35-44","2021-09-05","1","29"
"2","ride_requested","android","35-44","2021-09-06","3","88"
"2","ride_requested","android","35-44","2021-09-07","6","142"
"2","ride_requested","android","35-44","2021-09-08","1","32"
"2","ride_requested","android","35-44","2021-09-09","2","38"
"2","ride_requested","android","35-44","2021-09-10","4","127"
"2","ride_requested","android","35-44","2021-09-11","5","152"
"2","ride_requested","android","35-44","2021-09-12","2","50"
"2","ride_requested","android","35-44","2021-09-13","5","143"
"2","ride_requested","android","35-44","2021-09-14","6","182"
"2","ride_requested","android","35-44","2021-09-15","3","119"
"2","ride_requested","android","35-44","2021-09-16","6","185"
"2","ride_requested","android","35-44","2021-09-17","3","82"
"2","ride_requested","android","35-44","2021-09-18","4","148"
"2","ride_requested","android","35-44","2021-09-19","2","55"
"2","ride_requested","android","35-44","2021-09-20","6","153"
"2","ride_requested","android","35-44","2021-09-21","1","24"
"2","ride_requested","android","35-44","2021-09-22","1","39"
"2","ride_requested","android","35-44","2021-09-23","2","83"
"2","ride_requested","android","35-44","2021-09-24","1","32"
"2","ride_requested","android","35-44","2021-09-25","3","90"
"2","ride_requested","android","35-44","2021-09-26","1","21"
"2","ride_requested","android","35-44","2021-09-28","3","93"
"2","ride_requested","android","35-44","2021-09-29","4","108"
"2","ride_requested","android","35-44","2021-09-30","2","61"
"2","ride_requested","android","35-44","2021-10-01","4","142"
"2","ride_requested","android","35-44","2021-10-02","1","36"
"2","ride_requested","android","35-44","2021-10-03","4","131"
"2","ride_requested","android","35-44","2021-10-04","2","70"
"2","ride_requested","android","35-44","2021-10-05","3","76"
"2","ride_requested","android","35-44","2021-10-06","2","56"
"2","ride_requested","android","35-44","2021-10-07","2","81"
"2","ride_requested","android","35-44","2021-10-08","4","125"
"2","ride_requested","android","35-44","2021-10-09","1","23"
"2","ride_requested","android","35-44","2021-10-10","2","73"
"2","ride_requested","android","35-44","2021-10-11","4","101"
"2","ride_requested","android","35-44","2021-10-12","1","38"
"2","ride_requested","android","35-44","2021-10-13","4","125"
"2","ride_requested","android","35-44","2021-10-14","3","98"
"2","ride_requested","android","35-44","2021-10-15","2","50"
"2","ride_requested","android","35-44","2021-10-16","5","145"
"2","ride_requested","android","35-44","2021-10-17","4","125"
"2","ride_requested","android","35-44","2021-10-18","2","57"
"2","ride_requested","android","35-44","2021-10-19","5","156"
"2","ride_requested","android","35-44","2021-10-20","3","112"
"2","ride_requested","android","35-44","2021-10-21","4","117"
"2","ride_requested","android","35-44","2021-10-22","1","30"
"2","ride_requested","android","35-44","2021-10-23","1","45"
"2","ride_requested","android","35-44","2021-10-24","5","148"
"2","ride_requested","android","35-44","2021-10-25","2","78"
"2","ride_requested","android","35-44","2021-10-26","4","151"
"2","ride_requested","android","35-44","2021-10-27","1","31"
"2","ride_requested","android","35-44","2021-10-28","3","97"
"2","ride_requested","android","35-44","2021-10-30","2","72"
"2","ride_requested","android","35-44","2021-10-31","2","60"
"2","ride_requested","android","35-44","2021-11-01","1","37"
"2","ride_requested","android","35-44","2021-11-02","4","156"
"2","ride_requested","android","35-44","2021-11-03","2","45"
"2","ride_requested","android","35-44","2021-11-05","5","158"
"2","ride_requested","android","35-44","2021-11-06","2","46"
"2","ride_requested","android","35-44","2021-11-07","2","57"
"2","ride_requested","android","35-44","2021-11-08","5","158"
"2","ride_requested","android","35-44","2021-11-09","6","180"
"2","ride_requested","android","35-44","2021-11-10","6","158"
"2","ride_requested","android","35-44","2021-11-11","4","125"
"2","ride_requested","android","35-44","2021-11-12","1","34"
"2","ride_requested","android","35-44","2021-11-14","1","19"
"2","ride_requested","android","35-44","2021-11-15","7","208"
"2","ride_requested","android","35-44","2021-11-16","5","122"
"2","ride_requested","android","35-44","2021-11-17","3","71"
"2","ride_requested","android","35-44","2021-11-18","5","172"
"2","ride_requested","android","35-44","2021-11-19","7","187"
"2","ride_requested","android","35-44","2021-11-20","2","56"
"2","ride_requested","android","35-44","2021-11-21","4","134"
"2","ride_requested","android","35-44","2021-11-22","2","75"
"2","ride_requested","android","35-44","2021-11-23","3","88"
"2","ride_requested","android","35-44","2021-11-24","2","60"
"2","ride_requested","android","35-44","2021-11-25","6","173"
"2","ride_requested","android","35-44","2021-11-26","5","117"
"2","ride_requested","android","35-44","2021-11-27","2","70"
"2","ride_requested","android","35-44","2021-11-28","3","85"
"2","ride_requested","android","35-44","2021-11-29","4","131"
"2","ride_requested","android","35-44","2021-11-30","3","70"
"2","ride_requested","android","35-44","2021-12-01","4","125"
"2","ride_requested","android","35-44","2021-12-03","5","160"
"2","ride_requested","android","35-44","2021-12-04","3","100"
"2","ride_requested","android","35-44","2021-12-05","4","118"
"2","ride_requested","android","35-44","2021-12-06","2","58"
"2","ride_requested","android","35-44","2021-12-07","1","49"
"2","ride_requested","android","35-44","2021-12-08","1","22"
"2","ride_requested","android","35-44","2021-12-09","5","134"
"2","ride_requested","android","35-44","2021-12-10","2","53"
"2","ride_requested","android","35-44","2021-12-11","7","209"
"2","ride_requested","android","35-44","2021-12-12","6","187"
"2","ride_requested","android","35-44","2021-12-13","1","27"
"2","ride_requested","android","35-44","2021-12-14","3","79"
"2","ride_requested","android","35-44","2021-12-15","2","67"
"2","ride_requested","android","35-44","2021-12-16","4","127"
"2","ride_requested","android","35-44","2021-12-17","2","80"
"2","ride_requested","android","35-44","2021-12-18","4","138"
"2","ride_requested","android","35-44","2021-12-19","1","43"
"2","ride_requested","android","35-44","2021-12-20","1","37"
"2","ride_requested","android","35-44","2021-12-21","5","186"
"2","ride_requested","android","35-44","2021-12-22","3","109"
"2","ride_requested","android","35-44","2021-12-23","2","82"
"2","ride_requested","android","35-44","2021-12-24","3","99"
"2","ride_requested","android","35-44","2021-12-25","1","21"
"2","ride_requested","android","35-44","2021-12-26","1","27"
"2","ride_requested","android","35-44","2021-12-27","2","56"
"2","ride_requested","android","35-44","2021-12-28","5","170"
"2","ride_requested","android","35-44","2021-12-29","1","35"
"2","ride_requested","android","35-44","2021-12-30","4","147"
"2","ride_requested","android","35-44","2021-12-31","3","99"
"2","ride_requested","android","45-54","2021-01-01","1","32"
"2","ride_requested","android","45-54","2021-01-02","3","91"
"2","ride_requested","android","45-54","2021-01-04","2","73"
"2","ride_requested","android","45-54","2021-01-06","1","29"
"2","ride_requested","android","45-54","2021-01-07","1","39"
"2","ride_requested","android","45-54","2021-01-08","1","34"
"2","ride_requested","android","45-54","2021-01-09","3","73"
"2","ride_requested","android","45-54","2021-01-10","2","65"
"2","ride_requested","android","45-54","2021-01-11","1","29"
"2","ride_requested","android","45-54","2021-01-12","2","62"
"2","ride_requested","android","45-54","2021-01-13","2","77"
"2","ride_requested","android","45-54","2021-01-17","1","47"
"2","ride_requested","android","45-54","2021-01-19","3","92"
"2","ride_requested","android","45-54","2021-01-20","2","50"
"2","ride_requested","android","45-54","2021-01-21","1","36"
"2","ride_requested","android","45-54","2021-01-22","1","38"
"2","ride_requested","android","45-54","2021-01-23","1","22"
"2","ride_requested","android","45-54","2021-01-24","2","48"
"2","ride_requested","android","45-54","2021-01-25","4","107"
"2","ride_requested","android","45-54","2021-01-28","1","25"
"2","ride_requested","android","45-54","2021-01-29","1","30"
"2","ride_requested","android","45-54","2021-02-01","2","82"
"2","ride_requested","android","45-54","2021-02-02","3","91"
"2","ride_requested","android","45-54","2021-02-04","2","83"
"2","ride_requested","android","45-54","2021-02-05","1","24"
"2","ride_requested","android","45-54","2021-02-06","1","21"
"2","ride_requested","android","45-54","2021-02-07","2","66"
"2","ride_requested","android","45-54","2021-02-10","4","130"
"2","ride_requested","android","45-54","2021-02-12","2","76"
"2","ride_requested","android","45-54","2021-02-13","2","50"
"2","ride_requested","android","45-54","2021-02-14","3","92"
"2","ride_requested","android","45-54","2021-02-15","2","65"
"2","ride_requested","android","45-54","2021-02-17","2","76"
"2","ride_requested","android","45-54","2021-02-18","3","103"
"2","ride_requested","android","45-54","2021-02-19","1","31"
"2","ride_requested","android","45-54","2021-02-20","2","44"
"2","ride_requested","android","45-54","2021-02-21","1","41"
"2","ride_requested","android","45-54","2021-02-22","1","31"
"2","ride_requested","android","45-54","2021-02-23","1","26"
"2","ride_requested","android","45-54","2021-02-24","3","92"
"2","ride_requested","android","45-54","2021-02-25","2","70"
"2","ride_requested","android","45-54","2021-02-26","1","19"
"2","ride_requested","android","45-54","2021-02-27","1","51"
"2","ride_requested","android","45-54","2021-02-28","1","39"
"2","ride_requested","android","45-54","2021-03-02","2","50"
"2","ride_requested","android","45-54","2021-03-03","1","46"
"2","ride_requested","android","45-54","2021-03-05","1","30"
"2","ride_requested","android","45-54","2021-03-08","2","52"
"2","ride_requested","android","45-54","2021-03-14","1","28"
"2","ride_requested","android","45-54","2021-03-15","1","38"
"2","ride_requested","android","45-54","2021-03-16","2","66"
"2","ride_requested","android","45-54","2021-03-17","1","32"
"2","ride_requested","android","45-54","2021-03-20","1","36"
"2","ride_requested","android","45-54","2021-03-21","1","31"
"2","ride_requested","android","45-54","2021-03-25","1","25"
"2","ride_requested","android","45-54","2021-03-26","1","31"
"2","ride_requested","android","45-54","2021-03-27","1","43"
"2","ride_requested","android","45-54","2021-03-28","1","24"
"2","ride_requested","android","45-54","2021-03-30","1","38"
"2","ride_requested","android","45-54","2021-03-31","3","80"
"2","ride_requested","android","45-54","2021-04-01","1","37"
"2","ride_requested","android","45-54","2021-04-03","2","55"
"2","ride_requested","android","45-54","2021-04-04","1","33"
"2","ride_requested","android","45-54","2021-04-05","3","109"
"2","ride_requested","android","45-54","2021-04-06","2","58"
"2","ride_requested","android","45-54","2021-04-07","1","19"
"2","ride_requested","android","45-54","2021-04-08","3","85"
"2","ride_requested","android","45-54","2021-04-09","2","44"
"2","ride_requested","android","45-54","2021-04-10","2","59"
"2","ride_requested","android","45-54","2021-04-11","4","133"
"2","ride_requested","android","45-54","2021-04-12","1","31"
"2","ride_requested","android","45-54","2021-04-13","1","34"
"2","ride_requested","android","45-54","2021-04-14","2","66"
"2","ride_requested","android","45-54","2021-04-15","1","27"
"2","ride_requested","android","45-54","2021-04-18","2","70"
"2","ride_requested","android","45-54","2021-04-20","3","103"
"2","ride_requested","android","45-54","2021-04-21","1","25"
"2","ride_requested","android","45-54","2021-04-22","3","82"
"2","ride_requested","android","45-54","2021-04-25","1","31"
"2","ride_requested","android","45-54","2021-04-26","2","56"
"2","ride_requested","android","45-54","2021-04-27","2","65"
"2","ride_requested","android","45-54","2021-04-30","1","24"
"2","ride_requested","android","45-54","2021-05-01","2","46"
"2","ride_requested","android","45-54","2021-05-02","2","68"
"2","ride_requested","android","45-54","2021-05-03","2","56"
"2","ride_requested","android","45-54","2021-05-10","2","48"
"2","ride_requested","android","45-54","2021-05-11","1","40"
"2","ride_requested","android","45-54","2021-05-12","3","118"
"2","ride_requested","android","45-54","2021-05-14","2","58"
"2","ride_requested","android","45-54","2021-05-16","1","23"
"2","ride_requested","android","45-54","2021-05-17","1","32"
"2","ride_requested","android","45-54","2021-05-18","1","20"
"2","ride_requested","android","45-54","2021-05-19","1","31"
"2","ride_requested","android","45-54","2021-05-20","1","30"
"2","ride_requested","android","45-54","2021-05-21","1","31"
"2","ride_requested","android","45-54","2021-05-22","3","84"
"2","ride_requested","android","45-54","2021-05-23","1","34"
"2","ride_requested","android","45-54","2021-05-24","1","21"
"2","ride_requested","android","45-54","2021-05-25","1","17"
"2","ride_requested","android","45-54","2021-05-27","1","38"
"2","ride_requested","android","45-54","2021-05-28","2","64"
"2","ride_requested","android","45-54","2021-05-31","1","33"
"2","ride_requested","android","45-54","2021-06-01","1","33"
"2","ride_requested","android","45-54","2021-06-02","1","21"
"2","ride_requested","android","45-54","2021-06-03","1","33"
"2","ride_requested","android","45-54","2021-06-04","3","105"
"2","ride_requested","android","45-54","2021-06-05","1","36"
"2","ride_requested","android","45-54","2021-06-06","2","54"
"2","ride_requested","android","45-54","2021-06-07","1","32"
"2","ride_requested","android","45-54","2021-06-08","1","29"
"2","ride_requested","android","45-54","2021-06-11","2","56"
"2","ride_requested","android","45-54","2021-06-12","1","33"
"2","ride_requested","android","45-54","2021-06-13","2","70"
"2","ride_requested","android","45-54","2021-06-14","2","70"
"2","ride_requested","android","45-54","2021-06-16","2","69"
"2","ride_requested","android","45-54","2021-06-18","3","96"
"2","ride_requested","android","45-54","2021-06-19","1","27"
"2","ride_requested","android","45-54","2021-06-20","2","53"
"2","ride_requested","android","45-54","2021-06-21","1","40"
"2","ride_requested","android","45-54","2021-06-22","1","32"
"2","ride_requested","android","45-54","2021-06-23","1","29"
"2","ride_requested","android","45-54","2021-06-24","1","18"
"2","ride_requested","android","45-54","2021-06-25","1","23"
"2","ride_requested","android","45-54","2021-06-26","1","28"
"2","ride_requested","android","45-54","2021-06-27","1","24"
"2","ride_requested","android","45-54","2021-06-28","1","25"
"2","ride_requested","android","45-54","2021-06-29","1","31"
"2","ride_requested","android","45-54","2021-06-30","3","91"
"2","ride_requested","android","45-54","2021-07-01","1","26"
"2","ride_requested","android","45-54","2021-07-03","1","31"
"2","ride_requested","android","45-54","2021-07-05","2","72"
"2","ride_requested","android","45-54","2021-07-07","2","50"
"2","ride_requested","android","45-54","2021-07-11","1","42"
"2","ride_requested","android","45-54","2021-07-13","1","21"
"2","ride_requested","android","45-54","2021-07-14","2","76"
"2","ride_requested","android","45-54","2021-07-15","2","60"
"2","ride_requested","android","45-54","2021-07-17","1","26"
"2","ride_requested","android","45-54","2021-07-18","1","49"
"2","ride_requested","android","45-54","2021-07-19","1","24"
"2","ride_requested","android","45-54","2021-07-20","2","38"
"2","ride_requested","android","45-54","2021-07-21","1","24"
"2","ride_requested","android","45-54","2021-07-23","2","59"
"2","ride_requested","android","45-54","2021-07-24","1","28"
"2","ride_requested","android","45-54","2021-07-25","2","64"
"2","ride_requested","android","45-54","2021-07-26","2","50"
"2","ride_requested","android","45-54","2021-07-27","2","51"
"2","ride_requested","android","45-54","2021-07-28","1","23"
"2","ride_requested","android","45-54","2021-07-30","1","26"
"2","ride_requested","android","45-54","2021-07-31","3","81"
"2","ride_requested","android","45-54","2021-08-02","1","35"
"2","ride_requested","android","45-54","2021-08-04","1","28"
"2","ride_requested","android","45-54","2021-08-05","1","32"
"2","ride_requested","android","45-54","2021-08-06","1","29"
"2","ride_requested","android","45-54","2021-08-09","2","65"
"2","ride_requested","android","45-54","2021-08-11","1","26"
"2","ride_requested","android","45-54","2021-08-13","1","37"
"2","ride_requested","android","45-54","2021-08-14","3","92"
"2","ride_requested","android","45-54","2021-08-15","1","25"
"2","ride_requested","android","45-54","2021-08-20","2","68"
"2","ride_requested","android","45-54","2021-08-21","2","62"
"2","ride_requested","android","45-54","2021-08-22","3","88"
"2","ride_requested","android","45-54","2021-08-23","3","92"
"2","ride_requested","android","45-54","2021-08-24","1","24"
"2","ride_requested","android","45-54","2021-08-26","1","29"
"2","ride_requested","android","45-54","2021-08-27","3","100"
"2","ride_requested","android","45-54","2021-08-28","2","63"
"2","ride_requested","android","45-54","2021-08-30","1","33"
"2","ride_requested","android","45-54","2021-09-02","1","31"
"2","ride_requested","android","45-54","2021-09-04","3","90"
"2","ride_requested","android","45-54","2021-09-05","2","62"
"2","ride_requested","android","45-54","2021-09-06","1","28"
"2","ride_requested","android","45-54","2021-09-10","3","84"
"2","ride_requested","android","45-54","2021-09-16","1","23"
"2","ride_requested","android","45-54","2021-09-17","4","109"
"2","ride_requested","android","45-54","2021-09-18","2","60"
"2","ride_requested","android","45-54","2021-09-21","1","31"
"2","ride_requested","android","45-54","2021-09-24","1","30"
"2","ride_requested","android","45-54","2021-09-25","3","101"
"2","ride_requested","android","45-54","2021-09-26","1","26"
"2","ride_requested","android","45-54","2021-09-28","1","30"
"2","ride_requested","android","45-54","2021-09-29","1","38"
"2","ride_requested","android","45-54","2021-10-02","2","68"
"2","ride_requested","android","45-54","2021-10-06","1","34"
"2","ride_requested","android","45-54","2021-10-07","1","29"
"2","ride_requested","android","45-54","2021-10-08","2","75"
"2","ride_requested","android","45-54","2021-10-09","3","69"
"2","ride_requested","android","45-54","2021-10-10","3","77"
"2","ride_requested","android","45-54","2021-10-12","2","66"
"2","ride_requested","android","45-54","2021-10-14","2","58"
"2","ride_requested","android","45-54","2021-10-15","1","36"
"2","ride_requested","android","45-54","2021-10-16","3","80"
"2","ride_requested","android","45-54","2021-10-17","1","28"
"2","ride_requested","android","45-54","2021-10-19","3","115"
"2","ride_requested","android","45-54","2021-10-20","2","57"
"2","ride_requested","android","45-54","2021-10-21","1","34"
"2","ride_requested","android","45-54","2021-10-24","4","128"
"2","ride_requested","android","45-54","2021-10-26","2","67"
"2","ride_requested","android","45-54","2021-10-29","1","26"
"2","ride_requested","android","45-54","2021-10-30","2","61"
"2","ride_requested","android","45-54","2021-11-01","2","81"
"2","ride_requested","android","45-54","2021-11-03","2","67"
"2","ride_requested","android","45-54","2021-11-04","1","21"
"2","ride_requested","android","45-54","2021-11-07","1","34"
"2","ride_requested","android","45-54","2021-11-10","2","77"
"2","ride_requested","android","45-54","2021-11-13","1","34"
"2","ride_requested","android","45-54","2021-11-14","1","28"
"2","ride_requested","android","45-54","2021-11-16","1","44"
"2","ride_requested","android","45-54","2021-11-17","1","18"
"2","ride_requested","android","45-54","2021-11-18","1","28"
"2","ride_requested","android","45-54","2021-11-19","1","28"
"2","ride_requested","android","45-54","2021-11-22","1","32"
"2","ride_requested","android","45-54","2021-11-24","2","68"
"2","ride_requested","android","45-54","2021-11-28","1","24"
"2","ride_requested","android","45-54","2021-11-29","2","50"
"2","ride_requested","android","45-54","2021-12-02","1","26"
"2","ride_requested","android","45-54","2021-12-05","2","74"
"2","ride_requested","android","45-54","2021-12-07","1","39"
"2","ride_requested","android","45-54","2021-12-08","3","99"
"2","ride_requested","android","45-54","2021-12-09","1","22"
"2","ride_requested","android","45-54","2021-12-10","2","57"
"2","ride_requested","android","45-54","2021-12-13","2","69"
"2","ride_requested","android","45-54","2021-12-15","2","44"
"2","ride_requested","android","45-54","2021-12-16","1","26"
"2","ride_requested","android","45-54","2021-12-17","1","36"
"2","ride_requested","android","45-54","2021-12-21","1","22"
"2","ride_requested","android","45-54","2021-12-23","2","55"
"2","ride_requested","android","45-54","2021-12-27","2","51"
"2","ride_requested","android","45-54","2021-12-28","1","34"
"2","ride_requested","android","45-54","2021-12-30","1","39"
"2","ride_requested","android","","2021-01-01","4","120"
"2","ride_requested","android","","2021-01-02","3","98"
"2","ride_requested","android","","2021-01-03","1","35"
"2","ride_requested","android","","2021-01-04","4","106"
"2","ride_requested","android","","2021-01-05","9","263"
"2","ride_requested","android","","2021-01-06","2","77"
"2","ride_requested","android","","2021-01-07","2","51"
"2","ride_requested","android","","2021-01-08","1","35"
"2","ride_requested","android","","2021-01-09","2","53"
"2","ride_requested","android","","2021-01-10","2","70"
"2","ride_requested","android","","2021-01-11","3","101"
"2","ride_requested","android","","2021-01-12","5","154"
"2","ride_requested","android","","2021-01-13","2","56"
"2","ride_requested","android","","2021-01-14","1","27"
"2","ride_requested","android","","2021-01-15","1","40"
"2","ride_requested","android","","2021-01-16","5","140"
"2","ride_requested","android","","2021-01-17","6","241"
"2","ride_requested","android","","2021-01-18","4","112"
"2","ride_requested","android","","2021-01-19","3","109"
"2","ride_requested","android","","2021-01-20","3","87"
"2","ride_requested","android","","2021-01-21","3","97"
"2","ride_requested","android","","2021-01-22","5","138"
"2","ride_requested","android","","2021-01-23","1","28"
"2","ride_requested","android","","2021-01-24","5","145"
"2","ride_requested","android","","2021-01-25","2","70"
"2","ride_requested","android","","2021-01-26","2","52"
"2","ride_requested","android","","2021-01-27","3","91"
"2","ride_requested","android","","2021-01-28","2","74"
"2","ride_requested","android","","2021-01-29","1","37"
"2","ride_requested","android","","2021-01-30","5","129"
"2","ride_requested","android","","2021-01-31","2","47"
"2","ride_requested","android","","2021-02-01","3","91"
"2","ride_requested","android","","2021-02-02","2","58"
"2","ride_requested","android","","2021-02-03","3","101"
"2","ride_requested","android","","2021-02-04","8","235"
"2","ride_requested","android","","2021-02-06","3","92"
"2","ride_requested","android","","2021-02-07","2","73"
"2","ride_requested","android","","2021-02-08","5","174"
"2","ride_requested","android","","2021-02-09","2","65"
"2","ride_requested","android","","2021-02-10","3","99"
"2","ride_requested","android","","2021-02-11","2","51"
"2","ride_requested","android","","2021-02-12","2","80"
"2","ride_requested","android","","2021-02-13","4","108"
"2","ride_requested","android","","2021-02-14","2","64"
"2","ride_requested","android","","2021-02-15","2","55"
"2","ride_requested","android","","2021-02-16","3","103"
"2","ride_requested","android","","2021-02-17","3","85"
"2","ride_requested","android","","2021-02-18","3","110"
"2","ride_requested","android","","2021-02-19","4","146"
"2","ride_requested","android","","2021-02-20","7","207"
"2","ride_requested","android","","2021-02-21","3","95"
"2","ride_requested","android","","2021-02-22","2","52"
"2","ride_requested","android","","2021-02-23","1","24"
"2","ride_requested","android","","2021-02-24","7","199"
"2","ride_requested","android","","2021-02-25","3","78"
"2","ride_requested","android","","2021-02-26","1","42"
"2","ride_requested","android","","2021-02-27","4","105"
"2","ride_requested","android","","2021-03-01","2","57"
"2","ride_requested","android","","2021-03-02","4","128"
"2","ride_requested","android","","2021-03-03","5","157"
"2","ride_requested","android","","2021-03-04","1","34"
"2","ride_requested","android","","2021-03-05","2","58"
"2","ride_requested","android","","2021-03-06","3","87"
"2","ride_requested","android","","2021-03-07","5","146"
"2","ride_requested","android","","2021-03-08","2","60"
"2","ride_requested","android","","2021-03-09","4","112"
"2","ride_requested","android","","2021-03-10","1","32"
"2","ride_requested","android","","2021-03-11","1","27"
"2","ride_requested","android","","2021-03-12","4","106"
"2","ride_requested","android","","2021-03-13","4","123"
"2","ride_requested","android","","2021-03-14","4","130"
"2","ride_requested","android","","2021-03-15","5","160"
"2","ride_requested","android","","2021-03-16","6","162"
"2","ride_requested","android","","2021-03-17","3","107"
"2","ride_requested","android","","2021-03-18","5","174"
"2","ride_requested","android","","2021-03-19","1","22"
"2","ride_requested","android","","2021-03-20","1","35"
"2","ride_requested","android","","2021-03-22","5","151"
"2","ride_requested","android","","2021-03-23","3","92"
"2","ride_requested","android","","2021-03-24","5","136"
"2","ride_requested","android","","2021-03-25","3","76"
"2","ride_requested","android","","2021-03-26","3","92"
"2","ride_requested","android","","2021-03-27","8","268"
"2","ride_requested","android","","2021-03-28","2","61"
"2","ride_requested","android","","2021-03-29","1","41"
"2","ride_requested","android","","2021-03-30","4","118"
"2","ride_requested","android","","2021-03-31","4","102"
"2","ride_requested","android","","2021-04-01","2","60"
"2","ride_requested","android","","2021-04-02","3","85"
"2","ride_requested","android","","2021-04-03","2","44"
